recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1197,9956.480899971211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199,9731.832600024063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,10763.219599990407
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1202,10231.203800009098
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1204,10221.504000015557
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1207,10060.763799992856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213,10041.595400020014
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1216,10313.9172999945
0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,1221,10206.022800004575
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1225,9825.12220001081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226,10056.282499979716
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1232,10189.880699996138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241,9957.882300019264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245,10142.4202999915
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1259,9741.281499998877
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1262,9547.640500008129
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1266,9719.666599994525
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1270,9907.506899995496
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1271,9127.367900015088
0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1272,8797.766300005605
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1273,8642.7714000165
0.6666666666666666,1.0,1.0,1.0,0.8854598815714874,0.8854598815714874,0.7555555555555555,1274,8836.37540001655
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,1278,8202.82030000817
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,1279,8801.724400022067
0.0,0.0,1.0,0.1111111111111111,0.0,0.3010299956639812,0.1111111111111111,1280,8844.46989998105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281,8603.397900005803
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1282,8349.346000002697
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1290,8493.871399987256
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1292,8268.21100001689
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1298,8696.542399993632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303,8612.491200008662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316,8790.431600005832
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1319,8650.235699984478
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1320,8557.769000006374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332,8260.262399999192
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1335,8354.490700003225
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1336,8643.37850001175
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1337,8545.26040001656
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1339,8851.306299999123
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1344,8280.472399987048
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1352,8156.139800004894
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1359,8460.629400011385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362,8396.80909999879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363,8516.366800002288
0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1368,8158.101900015026
0.0,0.0,1.0,0.16666666666666666,0.0,0.3562071871080222,0.16666666666666666,1370,8227.37840001355
0.5,0.5,1.0,1.0,0.6366824387328317,0.8796542634124673,0.7071428571428571,1379,8724.098100006813
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,1382,8479.312400013441
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1385,8458.304100000532
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1389,8355.15889999806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395,8626.929999998538
