recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_5,ndcg_at_10,map,query_id,latency_ms
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099,7700.5648000049405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,7511.022199993022
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1104,7549.327400018228
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1107,7508.7826999952085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110,7507.202100008726
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1121,7553.234599996358
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1130,7723.905399994692
0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,1132,7601.391100004548
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1137,7643.204699998023
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1140,7461.133400007384
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1144,7569.924699986586
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1146,7590.743700013263
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1150,7507.752600009553
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,1163,7701.048099988839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175,7533.217699994566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,7506.582000001799
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1180,7504.209700011415
0.0,0.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.14285714285714285,1185,7738.690300000599
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1187,7580.041699984577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191,7574.5145000109915
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1194,7473.918899981072
0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1196,7536.635099997511
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,1197,7624.833899986697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199,7996.282600011909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,8156.5560000017285
0.0,0.0,1.0,0.1111111111111111,0.0,0.3010299956639812,0.1111111111111111,1202,8348.028400010662
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1204,7500.523800001247
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1207,8347.446600004332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213,7558.36470000213
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1216,7640.011199982837
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,1221,7528.5329000034835
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1225,7507.828600006178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226,8037.361599999713
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1232,7471.329899999546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241,7475.948600011179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245,7594.579700002214
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1259,7590.130800002953
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,1262,7558.034299989231
0.0,0.0,1.0,0.125,0.0,0.31546487678572877,0.125,1266,7698.683099995833
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1270,7610.552600002848
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1271,7546.69560000184
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,1272,7589.197499997681
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1273,7616.983599989908
0.3333333333333333,0.3333333333333333,1.0,1.0,0.46927872602275644,0.7613569414627896,0.5285714285714286,1274,7599.110500013921
0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,1278,7618.652799981646
0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1279,8039.913599990541
0.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,0.25,1280,7558.354700013297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281,8570.871200005058
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1282,7630.974699975923
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1290,7496.985399979167
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1292,7584.124600020004
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1298,7527.011099999072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303,7444.095400016522
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316,7676.148499973351
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1319,7592.931499995757
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1320,8241.633300000103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332,7587.722999975085
0.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,0.2,1335,7644.991600012872
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1336,7577.573099988513
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1337,7791.852599999402
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1339,8280.03069999977
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1344,7622.959500004072
1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,0.5,1352,7499.210199981462
0.0,0.0,1.0,0.1,0.0,0.2890648263178879,0.1,1359,7592.064700002084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362,7493.347499985248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363,7545.502199995099
0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,1368,7714.720799995121
1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1370,7922.901800018735
0.25,0.25,0.75,0.5,0.24630238874073,0.5154852515822061,0.3988095238095238,1379,7669.070100004319
0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,1382,7650.531299994327
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1385,7524.57839998533
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1389,7568.6211999855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395,7707.991300005233
